4,84454E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;127;1.0627;1442;1382000;2025-04-07T08:50:01.572Z;09:21;False;True;07/04/2025;True;3043;1325;1848;-1;12100;12;36.576;1206;175;25;34;total;8.2058;965;54;2663;10000;11.27;10;30
4,7071E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;105;0.9056;1218;1075000;2025-04-07T12:09:40.325Z;11:43;False;True;07/04/2025;True;;;;;;;;;;;;tracker;8.2058;;;;;;;
5,36669E+18;15000;15000;Sport;Sport;;229;;2978;1837000;2025-04-07T14:10:30.577Z;13:53;False;True;07/04/2025;True;;;;;;;;;;;;sedentaryActive;4.8143;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.3032;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.5142;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.1916;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.9683;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.0627;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.9056;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
1,07057E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;46;0.48214;659;388000;2025-04-08T10:12:23.914Z;10:52;False;True;08/04/2025;True;3032;1425;1849;-1;12841;4;12.192;1171;185;33;51;total;8.4055;1004;54;2663;10000;11.27;10;30
2,30936E+18;15000;15000;Sport;Sport;;440;;5380;3585000;2025-04-08T12:43:40.064Z;11:39;False;True;08/04/2025;True;;;;;;;;;;;;tracker;8.4055;;;;;;;
4,38702E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;92;0.7686;1067;1130000;2025-04-08T17:57:03.530Z;14:06;False;True;08/04/2025;True;;;;;;;;;;;;sedentaryActive;2.6193;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.7332;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.1072;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.1155;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.25074;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.48214;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.7686;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes;
1,68608E+18;15000;15000;Sport;Sport;;1200;10792;8090000;2025-04-09T17:04:50.666Z;15:03;False;True;09/04/2025;True;3775;2292;1849;-1;16041;30;91.44;1056;277;9;98;total;11.3668;1696;54;2663;10000;11.27;10;30;
;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;11.3668;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;7.2334;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;2.0203;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.3097;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.542;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;0.0;;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
1,08442E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;151;1.06059;1508;1921000;2025-04-10T11:54:56.566Z;12:15;False;True;10/04/2025;True;2826;1215;1849;-1;9545;12;36.576;1204;197;21;18;total;7.46195;844;53;2663;10000;11.27;10;30
1,01814E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;160;1.5096;2022;1350000;2025-04-10T15:48:15.897Z;16:10;False;True;10/04/2025;True;;;;;;;;;;;;tracker;6.5772;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;1.6084;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.8162;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.0061;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0064;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;2.57019;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.06059;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.5096;;;;;;;
"﻿""summary__caloriesOut""";summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes;;;;;;;;;;;;;;;;
2846;1243;1850;-1;8145;16;48.768;1155;285;0;0;total;6.144019;800;52;2663;10000;11.27;10;30;;;;;;;;;;;;;;;;
;;;;;;;;;;;tracker;6.0843;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;sedentaryActive;1.5385;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;lightlyActive;1.3898;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;moderatelyActive;0.272;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;veryActive;0.1875;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;loggedActivities;0.0;;;;;;;;;;;;;;;;;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
7,17918E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;245;2.33195;3113;2163000;2025-04-12T18:41:05.314Z;16:02;False;True;12/04/2025;True;3075;1519;1850;-1;12193;12;36.576;1125;276;26;13;total;9.1952;1026;54;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;9.1952;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;2.6547;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.1857;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.527;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.2031;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;2.33195;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.33195;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
1,16628E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;489;4.107;5448;5478000;2025-04-13T23:25:11.237Z;16:49;False;True;13/04/2025;True;2886;1267;1851;-1;11175;9;27.432;1183;197;60;0;total;8.4277;865;54;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;8.4277;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;3.7208;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.1209;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.3829;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;4.107;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;4.107;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
5,61199E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;146;1.32581;1809;1306000;2025-04-14T12:00:02.096Z;12:16;False;True;14/04/2025;True;2830;1148;1831;-1;9372;14;42.672;1211;194;31;4;total;7.0904;811;52;2663;10000;11.27;10;30
2,6251E+17;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;74;0.55883;783;956000;2025-04-14T16:18:16.961Z;16:22;False;True;14/04/2025;True;;;;;;;;;;;;tracker;7.0904;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;1.701;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.3094;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.1768;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0068;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.88464;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.32581;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.55883;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
6,67593E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;64;0.56938;754;554000;2025-04-15T12:50:20.971Z;13:33;False;True;15/04/2025;True;3272;1659;1831;-1;11487;5;15.24;1132;219;70;19;total;8.277608;1218;51;2663;10000;11.27;10;30
6,89604E+18;2040;2040;Circuit Training;Circuit Training;;22;;306;219000;2025-04-15T15:32:36.443Z;16:23;False;True;15/04/2025;True;;;;;;;;;;;;tracker;8.0805;;;;;;;
6,50102E+18;91042;91042;Strength training;Strength training;;587;;1913;9536000;2025-04-15T18:11:55.187Z;16:30;False;True;15/04/2025;True;;;;;;;;;;;;sedentaryActive;2.2357;;;;;;;
1,11867E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;256;1.8956;2543;2352000;2025-04-15T21:34:06.259Z;21:41;False;True;15/04/2025;True;;;;;;;;;;;;lightlyActive;1.572617;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.4771;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.13;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;2.4649799999999997;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.56938;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.8956;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
5,01367E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;76;0.57048;809;1040000;2025-04-16T11:49:31.390Z;10:31;False;True;16/04/2025;True;3120;1410;1831;-1;11073;14;42.672;657;206;30;22;total;8.077757;1045;53;2663;10000;11.27;10;30
7,21629E+17;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;98;0.8472;1141;921000;2025-04-16T14:47:23.906Z;15:00;False;True;16/04/2025;True;;;;;;;;;;;;tracker;7.8492;;;;;;;
5,22185E+18;91042;91042;Strength training;Strength training;;214;;390;7717000;2025-04-16T18:58:10.610Z;16:31;False;True;16/04/2025;True;;;;;;;;;;;;sedentaryActive;2.49036;;;;;;;
1,06833E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;427;2.9934;4251;3584000;2025-04-16T22:59:58.684Z;22:54;False;True;16/04/2025;True;;;;;;;;;;;;lightlyActive;0.530039;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.340181;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.060056;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;4.41108;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.57048;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.8472;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.9934;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
3,54694E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;287;2.0492;2858;3227000;2025-04-17T16:21:33.781Z;16:17;False;True;17/04/2025;True;3690;2194;1831;-1;20187;14;42.672;1046;266;54;74;total;14.360924;1612;53;2663;10000;11.27;10;30
7,98551E+18;90009;90009;Run;Run;Running - 5 mph (12 min/mile);782;5.87344;8832;5533000;2025-04-17T23:26:18.214Z;22:16;False;True;17/04/2025;True;;;;;;;;;;;;tracker;14.3314;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;2.3884;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.5875;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.589;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.4624;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;7.92264;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.0492;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Run;5.87344;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
8,48462E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;133;1.2048;1618;1279000;2025-04-18T08:56:07.462Z;09:19;False;True;18/04/2025;True;3437;1917;1831;-1;14888;7;21.336;1063;281;83;13;total;10.5962;1365;54;2663;10000;11.27;10;30
2,08433E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;128;0.69152;1055;2693000;2025-04-18T10:27:29.379Z;10:42;False;True;18/04/2025;True;;;;;;;;;;;;tracker;10.5962;;;;;;;
3,56634E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;197;1.6595;2269;1946000;2025-04-18T11:27:27.129Z;11:43;False;True;18/04/2025;True;;;;;;;;;;;;sedentaryActive;3.5857;;;;;;;
8,86077E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;119;1.098;1456;1126000;2025-04-18T13:02:39.331Z;13:31;False;True;18/04/2025;True;;;;;;;;;;;;lightlyActive;2.4448;;;;;;;
7,39871E+18;91042;91042;Strength training;Strength training;;396;;2187;7840000;2025-04-18T19:37:15.712Z;18:15;False;True;18/04/2025;True;;;;;;;;;;;;moderatelyActive;0.7777;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.7204;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;4.6538200000000005;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.2048;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.69152;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.6595;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.098;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
8,46856E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;131;0.8132;1165;1767000;2025-04-19T15:17:23.353Z;15:33;False;True;19/04/2025;True;2955;1375;1831;-1;11730;7;21.336;1156;232;43;9;total;8.8598;949;53;2663;10000;11.27;10;30
2,87166E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;118;1.0614;1388;1177000;2025-04-19T16:18:04.121Z;16:46;False;True;19/04/2025;True;;;;;;;;;;;;tracker;8.8598;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;2.1258;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.5549;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.5395;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.1666;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.8746;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.8132;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.0614;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
7,50784E+18;15000;15000;Sport;Sport;;247;;2534;1690000;2025-04-20T11:26:28.517Z;11:29;False;True;20/04/2025;True;3352;1772;1831;-1;16761;11;33.528;1133;164;109;34;total;11.959685;1320;52;2663;10000;11.27;10;30
8,41809E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;166;1.54861;2091;1532000;2025-04-20T17:44:44.424Z;18:18;False;True;20/04/2025;True;;;;;;;;;;;;tracker;11.604;;;;;;;
6,56941E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;238;2.02324;2896;2359000;2025-04-20T20:16:32.775Z;20:27;False;True;20/04/2025;True;;;;;;;;;;;;sedentaryActive;2.223149;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.8216;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.2806;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;3.57185;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.54861;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.02324;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
3,0231E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;109;0.9329;1226;1075000;2025-04-22T07:51:11.697Z;10:24;False;True;21/04/2025;True;3179;1607;1831;-1;12564;19;57.912;1116;275;40;9;total;9.2144;1129;51;2663;10000;11.27;10;30
4,43874E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;163;1.31252;1831;1795000;2025-04-22T07:51:08.805Z;11:08;False;True;21/04/2025;True;;;;;;;;;;;;tracker;9.2144;;;;;;;
7,55033E+18;90009;90009;Run;Run;Running - 5 mph (12 min/mile);38;0.42799;398;172000;2025-04-22T07:51:08.837Z;12:53;False;True;21/04/2025;True;;;;;;;;;;;;sedentaryActive;3.4238;;;;;;;
1,84536E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;81;0.60073;844;1028000;2025-04-22T07:51:08.869Z;16:26;False;True;21/04/2025;True;;;;;;;;;;;;lightlyActive;2.1962;;;;;;;
2,06774E+17;91042;91042;Strength training;Strength training;;363;;1575;8064000;2025-04-22T07:51:08.982Z;18:01;False;True;21/04/2025;True;;;;;;;;;;;;moderatelyActive;0.1316;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.3306;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;3.27414;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.9329;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.31252;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Run;0.42799;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.60073;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
5,17585E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;77;0.58676;834;1059000;2025-04-22T13:48:22.841Z;14:13;False;True;22/04/2025;True;3452;1952;1831;-1;13434;10;30.48;1045;328;48;19;total;9.597843;1373;51;2663;10000;11.27;10;30
1,07593E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;97;0.77205;1075;1118000;2025-04-22T15:11:05.788Z;15:46;False;True;22/04/2025;True;;;;;;;;;;;;tracker;9.5757;;;;;;;
