"dateOfSleep","duration","efficiency","endTime","infoCode","isMainSleep","levels__data__dateTime","levels__data__level","levels__data__seconds","levels__summary__|","levels__summary__|__count","levels__summary__|__minutes","levels__|","levels__||","levels__||__count","levels__||__minutes","levels__||__thirtyDayAvgMinutes","levels__|__dateTime","levels__|__level","levels__|__seconds","logId","logType","minutesAfterWakeup","minutesAsleep","minutesAwake","minutesToFallAsleep","startTime","timeInBed","type"
"","","","","","","","","","","","","","","","","","2025-03-25T02:19:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:23:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:30:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:33:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:52:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:56:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T02:59:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:03:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:16:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:25:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:38:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:49:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:53:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T03:58:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T04:11:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T04:13:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T04:33:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T04:41:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T04:47:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T05:32:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T05:59:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T06:34:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T06:38:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T06:45:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T06:54:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T07:00:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T07:04:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T07:06:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T09:14:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T09:20:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T09:30:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T09:43:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T09:52:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T10:03:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T10:34:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T10:58:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-25T11:29:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","6","87","71","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","43","325","291","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","7","158","129","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","43","62","49","","","","","","","","","","","",""
"2025-03-24","38880000","98","2025-03-24T10:26:30.000","0","True","","","","","","","data","","","","","2025-03-23T23:38:00.000","wake","60","48751924210","auto_detected","0","611","37","0","2025-03-23T23:38:00.000","648","stages"
"","","","","","","","","","","","","","","","","","2025-03-23T23:39:00.000","light","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T23:41:00.000","deep","3900","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T00:46:00.000","light","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T00:51:00.000","rem","840","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T01:05:00.000","light","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T01:12:30.000","deep","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T01:18:00.000","light","4260","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T02:29:00.000","rem","1140","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T02:48:00.000","light","4560","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T04:04:00.000","rem","1740","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T04:33:00.000","light","4050","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T05:40:30.000","wake","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T05:45:00.000","light","1320","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:07:00.000","rem","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:14:30.000","light","2580","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:57:30.000","rem","2130","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T07:33:00.000","light","3600","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:33:00.000","rem","780","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:46:00.000","light","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:50:30.000","rem","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:56:00.000","light","2610","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T09:39:30.000","deep","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T09:44:30.000","light","1950","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T10:17:00.000","wake","570","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-03-23T23:38:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T01:51:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T02:01:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T02:09:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T02:20:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T03:15:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T03:20:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T03:23:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T03:57:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T04:03:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T04:13:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T04:50:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T05:25:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T05:28:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T05:34:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:19:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:30:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:36:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T06:47:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T07:25:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T07:34:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T07:49:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T07:57:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:07:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:12:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:20:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T08:45:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T09:12:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T09:44:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-24T10:02:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","76","70","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","36","414","281","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","9","121","130","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","32","37","50","","","","","","","","","","","",""
"2025-03-23","27960000","98","2025-03-23T09:22:30.000","0","True","","","","","","","data","","","","","2025-03-23T01:36:30.000","wake","510","48741850612","auto_detected","0","430","36","0","2025-03-23T01:36:30.000","466","stages"
"","","","","","","","","","","","","","","","","","2025-03-23T01:45:00.000","light","630","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T01:55:30.000","deep","2670","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T02:40:00.000","light","1080","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T02:58:00.000","wake","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:01:30.000","light","240","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:05:30.000","deep","420","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:12:30.000","light","1680","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:40:30.000","deep","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:48:00.000","light","1230","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T04:08:30.000","rem","1560","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T04:34:30.000","light","1560","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:00:30.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:07:00.000","light","3660","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T06:08:00.000","rem","1770","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T06:37:30.000","light","2040","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T07:11:30.000","wake","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T07:17:00.000","light","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T07:36:30.000","rem","1650","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:04:00.000","light","990","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:20:30.000","rem","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:25:30.000","light","2040","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:59:30.000","rem","1380","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-03-23T01:49:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T02:39:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T02:45:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T02:55:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:18:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:28:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T03:48:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T04:29:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T04:45:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:17:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:31:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:36:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T05:49:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T06:15:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T06:39:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T07:31:30.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:03:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:30:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:43:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T08:49:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-23T09:18:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","4","64","71","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","26","257","283","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","8","109","132","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","24","36","51","","","","","","","","","","","",""
"2025-03-22","39240000","98","2025-03-22T10:44:30.000","0","True","","","","","","","data","","","","","2025-03-21T23:50:30.000","wake","450","48730798553","auto_detected","0","601","53","0","2025-03-21T23:50:30.000","654","stages"
"","","","","","","","","","","","","","","","","","2025-03-21T23:58:00.000","light","720","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T00:10:00.000","deep","2430","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T00:50:30.000","light","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:10:00.000","rem","480","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:18:00.000","light","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:34:00.000","deep","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:38:30.000","light","3060","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T02:29:30.000","rem","660","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T02:40:30.000","light","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T02:45:30.000","rem","990","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:02:00.000","light","420","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:09:00.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:15:30.000","light","1920","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:47:30.000","deep","1110","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:06:00.000","wake","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:10:30.000","light","810","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:24:00.000","rem","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:28:30.000","light","750","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:41:00.000","wake","240","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:45:00.000","light","3300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T05:40:00.000","rem","840","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T05:54:00.000","light","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T05:59:30.000","rem","720","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T06:11:30.000","light","2550","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T06:54:00.000","rem","2430","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T07:34:30.000","light","540","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T07:43:30.000","wake","1080","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:01:30.000","light","1530","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:27:00.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:33:30.000","light","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:38:00.000","rem","1890","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:09:30.000","light","4140","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T10:18:30.000","rem","930","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T10:34:00.000","light","240","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T10:38:00.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-03-22T01:04:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:09:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:27:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:38:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:45:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T01:53:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T02:13:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T02:40:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:15:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T03:19:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:23:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T04:57:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T05:53:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T06:41:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:35:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T08:46:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:10:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:21:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:25:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:47:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:50:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T09:54:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-22T10:06:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","6","82","70","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","33","367","274","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","10","152","130","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","27","53","51","","","","","","","","","","","",""
"2025-03-21","26700000","98","2025-03-21T08:14:30.000","0","True","","","","","","","data","","","","","2025-03-21T00:49:30.000","wake","30","48720600399","auto_detected","4","406","39","0","2025-03-21T00:49:30.000","445","stages"
"","","","","","","","","","","","","","","","","","2025-03-21T00:50:00.000","light","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T00:54:30.000","deep","1020","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T01:11:30.000","light","1770","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T01:41:00.000","deep","1890","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T02:12:30.000","light","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T02:14:00.000","rem","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T02:30:00.000","wake","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T02:34:30.000","light","3330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T03:30:00.000","wake","600","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T03:40:00.000","rem","1230","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:00:30.000","light","600","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:10:30.000","deep","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:18:00.000","light","1410","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:41:30.000","rem","2460","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T05:22:30.000","light","3150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:15:00.000","rem","1320","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:37:00.000","light","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:43:30.000","rem","510","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:52:00.000","light","3150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:44:30.000","rem","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T08:00:30.000","light","570","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T08:10:00.000","wake","270","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-03-21T01:11:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T01:26:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T01:32:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T02:39:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T03:10:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:18:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:40:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:43:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T04:54:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T05:28:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T05:49:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T05:55:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:36:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T06:51:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:00:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:17:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:23:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:30:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T07:37:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-21T08:01:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","55","71","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","23","229","279","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","8","122","131","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","24","39","52","","","","","","","","","","","",""
"2025-03-20","27540000","97","2025-03-20T07:22:30.000","0","True","","","","","","","data","","","","","2025-03-19T23:43:00.000","wake","570","48708660494","auto_detected","0","416","43","0","2025-03-19T23:43:00.000","459","stages"
"","","","","","","","","","","","","","","","","","2025-03-19T23:52:30.000","light","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T00:00:00.000","deep","3300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T00:55:00.000","light","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T00:58:00.000","rem","570","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:07:30.000","light","4290","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T02:19:00.000","rem","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T02:23:30.000","light","720","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T02:35:30.000","rem","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T02:41:30.000","light","2520","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T03:23:30.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T03:30:00.000","light","1590","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T03:56:30.000","rem","750","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T04:09:00.000","light","3870","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T05:13:30.000","rem","1050","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T05:31:00.000","light","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T05:36:30.000","rem","420","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T05:43:30.000","light","2670","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T06:28:00.000","rem","1020","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T06:45:00.000","light","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T07:04:30.000","wake","1080","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-03-19T23:57:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:05:00.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:12:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:27:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:42:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-03-20T01:49:30.000","wake","30","","","","","","","","",""
